intento: 104 tiempo: 0.031 [0.0221810104422209 0.00184473971629329 0.00178505301028173 0.001734560453184 0.00208990048924733 0.00198638734839087 0.00219271481221399 0.00160944160389734 0.00280020803111028 0.00216219379636903;0.00184473971629329 0.0222342272219065 0.0022022248051069 0.00172016828397551 0.00209185055680507 0.00183579682906228 0.00199067015013377 0.00223149849600461 0.00261017800244997 0.00206439978104396;0.00178505301028173 0.0022022248051069 0.023122646371636 0.00232965222096684 0.00284442183229142 0.00195112291114032 0.00265070496996193 0.00222154647294702 0.00318140377325676 0.00264215156044877;0.001734560453184 0.00172016828397551 0.00232965222096684 0.0215827026434878 0.00184590558765033 0.00237704504898048 0.0020681772880979 0.00186439827464865 0.00212680225048009 0.00258710631887826;0.00208990048924733 0.00209185055680507 0.00284442183229142 0.00184590558765033 0.0226044214652432 0.00253425923280131 0.0020781196127992 0.00240841841540528 0.00247055334823589 0.00254046381083838;0.00198638734839087 0.00183579682906228 0.00195112291114032 0.00237704504898048 0.00253425923280131 0.0217997554376148 0.00184349235355397 0.00210059907387749 0.00283220308603886 0.00210729096657858;0.00219271481221399 0.00199067015013377 0.00265070496996193 0.0020681772880979 0.0020781196127992 0.00184349235355397 0.0223004963863428 0.00217814924376875 0.00281937271998213 0.00220629811584878;0.00160944160389734 0.00223149849600461 0.00222154647294702 0.00186439827464865 0.00240841841540528 0.00210059907387749 0.00217814924376875 0.0216053072612903 0.0019467760138596 0.00232993773441782;0.00280020803111028 0.00261017800244997 0.00318140377325676 0.00212680225048009 0.00247055334823589 0.00283220308603886 0.00281937271998213 0.0019467760138596 0.0234586765329639 0.00292798581522477;0.00216219379636903 0.00206439978104396 0.00264215156044877 0.00258710631887826 0.00254046381083838 0.00210729096657858 0.00220629811584878 0.00232993773441782 0.00292798581522477 0.0232652094864211]
intento: 106 tiempo: 0.027 [0.0225631413308246 0.00137437876897944 0.00199719649350265 0.00118203372727713 0.00189856052852407 0.00262373570725543 0.00127946984279241 0.00227997776495465 0.00233636096955417 0.00176163471966994;0.00137437876897944 0.0220786621562235 0.00205929776708988 0.00222260018173377 0.00174764810585484 0.00210107987684928 0.00151586436056592 0.00199413264854443 0.00181393258438637 0.00200576189319668;0.00199719649350265 0.00205929776708988 0.022771189200009 0.00210727601991255 0.0026387992776098 0.00312600251475337 0.00231794747202619 0.00280876804393125 0.00204247395848964 0.00235568994316878;0.00118203372727713 0.00222260018173377 0.00210727601991255 0.0219104023096319 0.0020556866801186 0.00222663510151662 0.00163538169331811 0.00211087430092159 0.00253684368052839 0.00264985770882833;0.00189856052852407 0.00174764810585484 0.0026387992776098 0.0020556866801186 0.0224590407557444 0.00280512418738019 0.00209124325571009 0.00222073016401755 0.00190211626744431 0.0028850845451039;0.00262373570725543 0.00210107987684928 0.00312600251475337 0.00222663510151662 0.00280512418738019 0.0226370380045809 0.00218266133393052 0.00320774066478103 0.00231464351997659 0.00301225151020808;0.00127946984279241 0.00151586436056592 0.00231794747202619 0.00163538169331811 0.00209124325571009 0.00218266133393052 0.0212408836363218 0.00165098225281538 0.00145573947452451 0.00184476921507104;0.00227997776495465 0.00199413264854443 0.00280876804393125 0.00211087430092159 0.00222073016401755 0.00320774066478103 0.00165098225281538 0.0234380185754389 0.00253979898210288 0.00237036927290118;0.00233636096955417 0.00181393258438637 0.00204247395848964 0.00253684368052839 0.00190211626744431 0.00231464351997659 0.00145573947452451 0.00253979898210288 0.0221964463405878 0.00191537714009382;0.00176163471966994 0.00200576189319668 0.00235568994316878 0.00264985770882833 0.0028850845451039 0.00301225151020808 0.00184476921507104 0.00237036927290118 0.00191537714009382 0.022106597044104]
intento: 108 tiempo: 0.025 [0.0226480633580427 0.00208796291962447 0.00196301830466359 0.00228727184582385 0.0019144545799396 0.00251122819081269 0.0018900848288961 0.00208285616680536 0.00229141265474758 0.00259746874051465;0.00208796291962447 0.0229663306602191 0.00200123810293099 0.00265170946105503 0.00240499610617626 0.00224090740510124 0.0020898873695444 0.00244426872513996 0.00179177596043664 0.00297666598183911;0.00196301830466359 0.00200123810293099 0.0222833342831077 0.00247986315385006 0.00243258131886556 0.00212684459921375 0.00182868614679611 0.00236005205943808 0.00235894987347652 0.00288252093751905;0.00228727184582385 0.00265170946105503 0.00247986315385006 0.0233953063371631 0.00262449328236514 0.00283628382310795 0.00217591759204595 0.0026917684374788 0.00209952164096628 0.00282424262992199;0.0019144545799396 0.00240499610617626 0.00243258131886556 0.00262449328236514 0.0232361610970401 0.00256470635066364 0.00273264349523365 0.0024477582259564 0.00227746983573442 0.00226739541817494;0.00251122819081269 0.00224090740510124 0.00212684459921375 0.00283628382310795 0.00256470635066364 0.0226346757620995 0.00206880597251644 0.00304913429155454 0.00191855241809287 0.00256241766931537;0.0018900848288961 0.0020898873695444 0.00182868614679611 0.00217591759204595 0.00273264349523365 0.00206880597251644 0.0229223796477426 0.00172934771485393 0.00168274397327856 0.00240144136923405;0.00208285616680536 0.00244426872513996 0.00236005205943808 0.0026917684374788 0.0024477582259564 0.00304913429155454 0.00172934771485393 0.0227104569643422 0.00265315803630664 0.00264132246736006;0.00229141265474758 0.00179177596043664 0.00235894987347652 0.00209952164096628 0.00227746983573442 0.00191855241809287 0.00168274397327856 0.00265315803630664 0.0219651618927025 0.00188685017182823;0.00259746874051465 0.00297666598183911 0.00288252093751905 0.00282424262992199 0.00226739541817494 0.00256241766931537 0.00240144136923405 0.00264132246736006 0.00188685017182823 0.0237354305661384]
intento: 110 tiempo: 0.031 [0.0230014841684288 0.00231376398765617 0.00262820533827644 0.00254512746109199 0.00221758142582619 0.00263596177920838 0.00236134021682853 0.00192844402030151 0.00173899834817292 0.00289627491052672;0.00231376398765617 0.0229954976899412 0.00222406937114772 0.00233200639665645 0.00189481919254125 0.00149463625257068 0.00180143946189938 0.00282743530005664 0.00237341669221826 0.00256853600925086;0.00262820533827644 0.00222406937114772 0.021964435663856 0.00201853270939625 0.00196980069439816 0.00237074284904257 0.00173526310506339 0.0021920353875505 0.00192119238995864 0.00207939764367717;0.00254512746109199 0.00233200639665645 0.00201853270939625 0.0225733877707378 0.00265157851860833 0.00260504411818379 0.00229314901861581 0.00240258318697569 0.00197527064098658 0.0028853076153287;0.00221758142582619 0.00189481919254125 0.00196980069439816 0.00265157851860833 0.0228048936547371 0.00262017209118228 0.00179359595791152 0.00223499795401937 0.001653448092696 0.00223280783527683;0.00263596177920838 0.00149463625257068 0.00237074284904257 0.00260504411818379 0.00262017209118228 0.0226333702297176 0.00212901469616568 0.00216250865786463 0.00194224429119814 0.00251265604581846;0.00236134021682853 0.00180143946189938 0.00173526310506339 0.00229314901861581 0.00179359595791152 0.00212901469616568 0.0218362171213228 0.00232265321970182 0.00206297548662195 0.00204243777330347;0.00192844402030151 0.00282743530005664 0.0021920353875505 0.00240258318697569 0.00223499795401937 0.00216250865786463 0.00232265321970182 0.0227400491756521 0.0022753472486285 0.00217915364287071;0.00173899834817292 0.00237341669221826 0.00192119238995864 0.00197527064098658 0.001653448092696 0.00194224429119814 0.00206297548662195 0.0022753472486285 0.0226924799311474 0.0023403570042017;0.00289627491052672 0.00256853600925086 0.00207939764367717 0.0028853076153287 0.00223280783527683 0.00251265604581846 0.00204243777330347 0.00217915364287071 0.0023403570042017 0.0217731876614429]
intento: 112 tiempo: 0.023 [0.019930602459427 0.00249013363590933 0.00214170174480806 0.0020634246077794 0.00239941649007939 0.0020656508006644 0.00179056542146379 0.00203074381130005 0.00166530977638605 0.00196166353959688;0.00249013363590933 0.0213890629456644 0.0014629086384422 0.00181961205849625 0.00240494977592948 0.00226778990058454 0.00222028749377956 0.00232779139832973 0.00203175845105365 0.00214219006004913;0.00214170174480806 0.0014629086384422 0.0207053021974146 0.00222892293522632 0.00181811468007016 0.00175204894215389 0.00181352963015921 0.00163999583236585 0.00181742742404435 0.00148679907561527;0.0020634246077794 0.00181961205849625 0.00222892293522632 0.0206660070282587 0.00220566507939631 0.00196531837272373 0.00156143594070043 0.00191962963474289 0.00195613180742205 0.0019906518201006;0.00239941649007939 0.00240494977592948 0.00181811468007016 0.00220566507939631 0.021111408102499 0.00192941098460298 0.00220460072363645 0.00239470958685531 0.00187605817922318 0.00233965496268191;0.0020656508006644 0.00226778990058454 0.00175204894215389 0.00196531837272373 0.00192941098460298 0.0210806270121796 0.00161646193924177 0.00226251039778713 0.00187406192106625 0.00172539354885541;0.00179056542146379 0.00222028749377956 0.00181352963015921 0.00156143594070043 0.00220460072363645 0.00161646193924177 0.0207191594830893 0.00242166879284498 0.00168705507654111 0.00201889346779027;0.00203074381130005 0.00232779139832973 0.00163999583236585 0.00191962963474289 0.00239470958685531 0.00226251039778713 0.00242166879284498 0.0205400339633471 0.00213180962056507 0.00245190130717765;0.00166530977638605 0.00203175845105365 0.00181742742404435 0.00195613180742205 0.00187605817922318 0.00187406192106625 0.00168705507654111 0.00213180962056507 0.0197113249546096 0.00236980971840287;0.00196166353959688 0.00214219006004913 0.00148679907561527 0.0019906518201006 0.00233965496268191 0.00172539354885541 0.00201889346779027 0.00245190130717765 0.00236980971840287 0.0211658086917954]
intento: 114 tiempo: 0.027 [0.0234191168790502 0.00225129975198019 0.00254362739464335 0.00303353892060171 0.00267189086410246 0.00195929973220286 0.00186451048391806 0.00251030254134777 0.00275059034466955 0.00260142836487863;0.00225129975198019 0.0218258997514211 0.00216369463476669 0.00193021321642357 0.00213933904733118 0.00188826883275358 0.00154598951529919 0.00155731950083639 0.00174220189721466 0.00178821657053057;0.00254362739464335 0.00216369463476669 0.0229059845802667 0.00235323776401373 0.00278249796689969 0.0024660147904855 0.00259996351021842 0.0020032575292896 0.0028499254091871 0.00279322778462631;0.00303353892060171 0.00193021321642357 0.00235323776401373 0.0225157142752751 0.00176532450251412 0.00194086891380801 0.00229491267551931 0.00225023282143014 0.00292134402155078 0.0021542132321592;0.00267189086410246 0.00213933904733118 0.00278249796689969 0.00176532450251412 0.0228683006464116 0.00188616717499513 0.00253856827396221 0.00242295715424768 0.00270067865309526 0.00257449171877681;0.00195929973220286 0.00188826883275358 0.0024660147904855 0.00194086891380801 0.00188616717499513 0.0215407940197254 0.00185158810405495 0.0022916158254159 0.00181018319211312 0.00175304112085777;0.00186451048391806 0.00154598951529919 0.00259996351021842 0.00229491267551931 0.00253856827396221 0.00185158810405495 0.022150731501346 0.00181511125112779 0.00260168562544022 0.00200831333939788;0.00251030254134777 0.00155731950083639 0.0020032575292896 0.00225023282143014 0.00242295715424768 0.0022916158254159 0.00181511125112779 0.0217331251835113 0.00283798473789037 0.00190734840820108;0.00275059034466955 0.00174220189721466 0.0028499254091871 0.00292134402155078 0.00270067865309526 0.00181018319211312 0.00260168562544022 0.00283798473789037 0.0238649147357008 0.00231873141209985;0.00260142836487863 0.00178821657053057 0.00279322778462631 0.0021542132321592 0.00257449171877681 0.00175304112085777 0.00200831333939788 0.00190734840820108 0.00231873141209985 0.0223748119615063]
intento: 116 tiempo: 0.041 [0.0234021279009501 0.00292626950534362 0.00308912332587116 0.00273286579412987 0.00230686318549288 0.00180517361725698 0.00287873452684851 0.00232224381917958 0.00252802579721056 0.00265745302773794;0.00292626950534362 0.0245248545354358 0.00234823925484961 0.00274831331828452 0.00198832516681214 0.00209696240572232 0.00299596832890158 0.00304188417683919 0.00175270722538747 0.0022709047129466;0.00308912332587116 0.00234823925484961 0.024093784303145 0.00208313324031197 0.00242810712465814 0.00206994043543837 0.00280579368454506 0.00215273905378366 0.00197977879032564 0.00266281301125101;0.00273286579412987 0.00274831331828452 0.00208313324031197 0.0231327778851829 0.00262444047229151 0.001849036595884 0.00229857396550084 0.00203956419334091 0.00203121076632562 0.00255176181322594;0.00230686318549288 0.00198832516681214 0.00242810712465814 0.00262444047229151 0.0230296400080208 0.00230885409661499 0.00267410255932266 0.00230804601783103 0.00259070947157528 0.00311895834603894;0.00180517361725698 0.00209696240572232 0.00206994043543837 0.001849036595884 0.00230885409661499 0.0229082516166228 0.00266019561966911 0.00176723673997331 0.00235785415686361 0.00291117739136963;0.00287873452684851 0.00299596832890158 0.00280579368454506 0.00229857396550084 0.00267410255932266 0.00266019561966911 0.0243795707901332 0.00207633585489138 0.00187477842478739 0.00268339272161868;0.00232224381917958 0.00304188417683919 0.00215273905378366 0.00203956419334091 0.00230804601783103 0.00176723673997331 0.00207633585489138 0.0226832708088717 0.00169399856911072 0.00170360265443019;0.00252802579721056 0.00175270722538747 0.00197977879032564 0.00203121076632562 0.00259070947157528 0.00235785415686361 0.00187477842478739 0.00169399856911072 0.0242393386325221 0.00272547393345989;0.00265745302773794 0.0022709047129466 0.00266281301125101 0.00255176181322594 0.00311895834603894 0.00291117739136963 0.00268339272161868 0.00170360265443019 0.00272547393345989 0.0250293548444421]
intento: 118 tiempo: 0.031 [0.0221810117284041 0.00196169532911973 0.00194304091282995 0.00209689221425989 0.00225866845743919 0.0017233400629254 0.00241111092590323 0.00272704196744413 0.00165371815579083 0.00226719656873971;0.00196169532911973 0.0217522846425926 0.00236002972602455 0.00260453861285885 0.00298249045181577 0.00223390051225162 0.00219509174040849 0.00282971150722243 0.00207192056639863 0.00272320988649677;0.00194304091282995 0.00236002972602455 0.0222663017925875 0.00215501301557868 0.00234163651684273 0.00209200171708865 0.00240863350427233 0.00251189039846288 0.00168894456517029 0.00226331678663947;0.00209689221425989 0.00260453861285885 0.00215501301557868 0.0217343122890085 0.00223877235788502 0.00239741164557852 0.00210519368981878 0.00238194980931469 0.00263841648456474 0.0019012501400697;0.00225866845743919 0.00298249045181577 0.00234163651684273 0.00223877235788502 0.0222806749839064 0.0024184422636706 0.00257055745379739 0.00277173572618672 0.00227430971291919 0.00289344428909866;0.0017233400629254 0.00223390051225162 0.00209200171708865 0.00239741164557852 0.0024184422636706 0.0223304532165179 0.00151555972648153 0.00267812769784838 0.00156751234121851 0.00217086412453631;0.00241111092590323 0.00219509174040849 0.00240863350427233 0.00210519368981878 0.00257055745379739 0.00151555972648153 0.0222634736111902 0.00238051692261124 0.00255139539575525 0.00214294636399117;0.00272704196744413 0.00282971150722243 0.00251189039846288 0.00238194980931469 0.00277173572618672 0.00267812769784838 0.00238051692261124 0.0223024257202327 0.0019615146073034 0.00242446028881128;0.00165371815579083 0.00207192056639863 0.00168894456517029 0.00263841648456474 0.00227430971291919 0.00156751234121851 0.00255139539575525 0.0019615146073034 0.0214785660390459 0.00208730604404958;0.00226719656873971 0.00272320988649677 0.00226331678663947 0.0019012501400697 0.00289344428909866 0.00217086412453631 0.00214294636399117 0.00242446028881128 0.00208730604404958 0.0224544392086788]
intento: 120 tiempo: 0.026 [0.0220823929979113 0.00219898884840745 0.0024361677544755 0.00232139596949194 0.00207283543106087 0.00176012396826307 0.00216885515612479 0.00279181820461033 0.00178324667710469 0.00183290391231478;0.00219898884840745 0.0218420769525678 0.00179240150902877 0.0023139807774856 0.00246432964354291 0.00171892940589118 0.00243762226677344 0.0016477028284187 0.0021581836088618 0.00254180439490401;0.0024361677544755 0.00179240150902877 0.0216099903348981 0.00173718801066263 0.00216369340872003 0.00149661125013277 0.00178136047799784 0.00231287382126665 0.00201250939436342 0.00253719560813099;0.00232139596949194 0.0023139807774856 0.00173718801066263 0.0220128315481413 0.00239772378434653 0.00238382486907462 0.00246339040202112 0.00239922378170172 0.00152433100098425 0.00240015750074247;0.00207283543106087 0.00246432964354291 0.00216369340872003 0.00239772378434653 0.0224656470494403 0.00202461105054272 0.00292907965885795 0.00244833299161735 0.00204264497690555 0.00330206525072744;0.00176012396826307 0.00171892940589118 0.00149661125013277 0.00238382486907462 0.00202461105054272 0.0212476064941277 0.00189342536883864 0.00211587970922336 0.00195820289845136 0.00231562427604523;0.00216885515612479 0.00243762226677344 0.00178136047799784 0.00246339040202112 0.00292907965885795 0.00189342536883864 0.0220623397240517 0.00199159829242748 0.00186095250100661 0.00261432880678203;0.00279181820461033 0.0016477028284187 0.00231287382126665 0.00239922378170172 0.00244833299161735 0.00211587970922336 0.00199159829242748 0.0220683652113915 0.00219824612866109 0.0025387378877148;0.00178324667710469 0.0021581836088618 0.00201250939436342 0.00152433100098425 0.00204264497690555 0.00195820289845136 0.00186095250100661 0.00219824612866109 0.0217019853156258 0.00214145899299851;0.00183290391231478 0.00254180439490401 0.00253719560813099 0.00240015750074247 0.00330206525072744 0.00231562427604523 0.00261432880678203 0.0025387378877148 0.00214145899299851 0.0227328470023055]
intento: 122 tiempo: 0.027 [0.0218936190025842 0.00236176426891075 0.00214754886412022 0.00208844632260002 0.00216141259948673 0.00225591268154265 0.00271605118616638 0.00189792330332004 0.00240646061843446 0.00304500164672875;0.00236176426891075 0.0229633039916979 0.0024224260072987 0.00191498256899403 0.00241959873922937 0.00188724242993204 0.00225828185380741 0.00251322428569973 0.00199233569970842 0.00275018054736163;0.00214754886412022 0.0024224260072987 0.0221126232204515 0.00185265966102383 0.00262241030097971 0.00207926569216888 0.002066044209309 0.00296954460726574 0.00219624208782978 0.0020057703446441;0.00208844632260002 0.00191498256899403 0.00185265966102383 0.0226974730223978 0.00172089498263863 0.0017666873203492 0.00184552460676412 0.00230168798199214 0.00234240377034393 0.00281515164415487;0.00216141259948673 0.00241959873922937 0.00262241030097971 0.00172089498263863 0.0231156800931629 0.00228290760483934 0.00176478341336707 0.00288108564992991 0.00155258227606958 0.00175316593825482;0.00225591268154265 0.00188724242993204 0.00207926569216888 0.0017666873203492 0.00228290760483934 0.022783411106128 0.00235623409496727 0.00307793404280337 0.00218639590550498 0.00222744764236627;0.00271605118616638 0.00225828185380741 0.002066044209309 0.00184552460676412 0.00176478341336707 0.00235623409496727 0.0227386715329784 0.00326458922183888 0.00220957978618781 0.00247571640829528;0.00189792330332004 0.00251322428569973 0.00296954460726574 0.00230168798199214 0.00288108564992991 0.00307793404280337 0.00326458922183888 0.0240090686706024 0.00244690914146922 0.00300402631653092;0.00240646061843446 0.00199233569970842 0.00219624208782978 0.00234240377034393 0.00155258227606958 0.00218639590550498 0.00220957978618781 0.00244690914146922 0.0229855259364872 0.00242315768088209;0.00304500164672875 0.00275018054736163 0.0020057703446441 0.00281515164415487 0.00175316593825482 0.00222744764236627 0.00247571640829528 0.00300402631653092 0.00242315768088209 0.0238614452340363]
intento: 124 tiempo: 0.038 [0.0199596721358572 0.00182312582032772 0.00201677680714069 0.00177504048572728 0.00184482146089935 0.00174123502371275 0.00222964843495001 0.00182527730324888 0.00202528060366794 0.00212458167644592;0.00182312582032772 0.0209963965349124 0.0021662076071355 0.00201620093135569 0.00221291298035687 0.00259004652890732 0.0022850210147173 0.00179200199701777 0.00255213499556356 0.00225020612614368;0.00201677680714069 0.0021662076071355 0.0216847121078389 0.00217383245262012 0.00226234011693576 0.00178612086622273 0.00257396232419499 0.0018530405553984 0.00264589566798836 0.00247542461980395;0.00177504048572728 0.00201620093135569 0.00217383245262012 0.0210151428723628 0.00229708817197846 0.00179562333618434 0.00180532123824361 0.00146182943943577 0.00200268298002017 0.00230933085455225;0.00184482146089935 0.00221291298035687 0.00226234011693576 0.00229708817197846 0.0211175284776593 0.00242588525252603 0.00132019245960161 0.00168655781658447 0.00206362343679884 0.00223901329854073;0.00174123502371275 0.00259004652890732 0.00178612086622273 0.00179562333618434 0.00242588525252603 0.0209213240795152 0.00173467681192366 0.00162804266364503 0.00184954905418532 0.00217825860003348;0.00222964843495001 0.0022850210147173 0.00257396232419499 0.00180532123824361 0.00132019245960161 0.00173467681192366 0.0210373429125956 0.00157075126376367 0.00251820284790638 0.00220335199370309;0.00182527730324888 0.00179200199701777 0.0018530405553984 0.00146182943943577 0.00168655781658447 0.00162804266364503 0.00157075126376367 0.020135453981845 0.00188396510663833 0.00186105334034482;0.00202528060366794 0.00255213499556356 0.00264589566798836 0.00200268298002017 0.00206362343679884 0.00184954905418532 0.00251820284790638 0.00188396510663833 0.0212109136452451 0.00232842411960428;0.00212458167644592 0.00225020612614368 0.00247542461980395 0.00230933085455225 0.00223901329854073 0.00217825860003348 0.00220335199370309 0.00186105334034482 0.00232842411960428 0.020573530596059]
intento: 126 tiempo: 0.031 [0.022455035087075 0.00239585412282102 0.00219788046081149 0.00303492878673022 0.00197553023016987 0.00257877849953925 0.00210602851288713 0.00220178642744319 0.00244419644542315 0.00188299101743753;0.00239585412282102 0.0220436483251671 0.00206324256501875 0.00241882801252661 0.00208293343031169 0.0023428712774311 0.00217726717226616 0.00161059143906649 0.00248933252783427 0.00193767526008458;0.00219788046081149 0.00206324256501875 0.0227457317494883 0.00268198013858653 0.002010484455376 0.00240391678820749 0.00179776439628039 0.00206702858253041 0.00261277035651084 0.00203592700230152;0.00303492878673022 0.00241882801252661 0.00268198013858653 0.0226080588893971 0.0025071349913006 0.00267510431656755 0.00259080780147694 0.00236054726367355 0.00189800448005964 0.00208030845693431;0.00197553023016987 0.00208293343031169 0.002010484455376 0.0025071349913006 0.0217517762316603 0.00214321715010308 0.00191751094290054 0.0023984093413006 0.00156731409868423 0.00179866442245423;0.00257877849953925 0.0023428712774311 0.00240391678820749 0.00267510431656755 0.00214321715010308 0.022916145804362 0.00230000751395225 0.00255774091858202 0.0019050317782302 0.00170535352682175;0.00210602851288713 0.00217726717226616 0.00179776439628039 0.00259080780147694 0.00191751094290054 0.00230000751395225 0.0227089735676604 0.00246956385724415 0.00197699531493955 0.00223483143905633;0.00220178642744319 0.00161059143906649 0.00206702858253041 0.00236054726367355 0.0023984093413006 0.00255774091858202 0.00246956385724415 0.0220259871901395 0.00276065059390305 0.00145829508268385;0.00244419644542315 0.00248933252783427 0.00261277035651084 0.00189800448005964 0.00156731409868423 0.0019050317782302 0.00197699531493955 0.00276065059390305 0.0218904999933342 0.00183261676837576;0.00188299101743753 0.00193767526008458 0.00203592700230152 0.00208030845693431 0.00179866442245423 0.00170535352682175 0.00223483143905633 0.00145829508268385 0.00183261676837576 0.0219001607959894]
intento: 128 tiempo: 0.029 [0.0213713646446608 0.00197242630591991 0.00248032133173131 0.00204680543685988 0.00186632478240307 0.00164474100551628 0.00201716817182661 0.00144346560201978 0.00198352157653658 0.00184761391968588;0.00197242630591991 0.0211230296434235 0.00232663192644475 0.00224295850544539 0.00224739780514132 0.00205143093038583 0.00236020233032085 0.00191455888586458 0.0020528964256019 0.00224174767000589;0.00248032133173131 0.00232663192644475 0.0218467448425483 0.00230001575485282 0.00248192181027035 0.00236660395761847 0.0025395321716969 0.00193157425557445 0.00226097558353454 0.00300030248420959;0.00204680543685988 0.00224295850544539 0.00230001575485282 0.0207076511187981 0.00187485432652059 0.00209367482226085 0.00187281660541424 0.00179714381728296 0.00187966171561982 0.00212374068140952;0.00186632478240307 0.00224739780514132 0.00248192181027035 0.00187485432652059 0.0210712315072578 0.00219786046188621 0.00240531266356756 0.00190942667426705 0.00215000367458034 0.00249995906800565;0.00164474100551628 0.00205143093038583 0.00236660395761847 0.00209367482226085 0.00219786046188621 0.0203315952234614 0.00201826410575714 0.001886528206328 0.00197834953197633 0.00196528602185611;0.00201716817182661 0.00236020233032085 0.0025395321716969 0.00187281660541424 0.00240531266356756 0.00201826410575714 0.021152566259371 0.00137325515599697 0.00144643891911856 0.00218033308124831;0.00144346560201978 0.00191455888586458 0.00193157425557445 0.00179714381728296 0.00190942667426705 0.001886528206328 0.00137325515599697 0.0203829231961774 0.00206458735165705 0.00151402066005367;0.00198352157653658 0.0020528964256019 0.00226097558353454 0.00187966171561982 0.00215000367458034 0.00197834953197633 0.00144643891911856 0.00206458735165705 0.0208613449544711 0.00213779000872892;0.00184761391968588 0.00224174767000589 0.00300030248420959 0.00212374068140952 0.00249995906800565 0.00196528602185611 0.00218033308124831 0.00151402066005367 0.00213779000872892 0.0205189084702365]
intento: 130 tiempo: 0.03 [0.0253658436231046 0.00263829563305867 0.00289139024150251 0.00239649063377442 0.0024877686915895 0.00217753532005825 0.00302886588046874 0.00206321234610104 0.0020647467945764 0.00293236841499077;0.00263829563305867 0.023817194796905 0.00225119752007003 0.00235063662183378 0.00277466228953099 0.00173636879865706 0.00228215705149693 0.00289909950671758 0.00277142572167747 0.00229374442533527;0.00289139024150251 0.00225119752007003 0.0244873861910357 0.00249158690058706 0.00304037003223476 0.00255413114867721 0.00277208832526675 0.00226664222839809 0.00284763222926906 0.00233837463360484;0.00239649063377442 0.00235063662183378 0.00249158690058706 0.024807666793855 0.00305047102912749 0.00270793675606384 0.00273231843184945 0.00222700727716312 0.00250378620666403 0.00233444359217475;0.0024877686915895 0.00277466228953099 0.00304037003223476 0.00305047102912749 0.023879251651543 0.00260033369461131 0.00197616745203963 0.00217646574070374 0.00220891421639402 0.00291780539287877;0.00217753532005825 0.00173636879865706 0.00255413114867721 0.00270793675606384 0.00260033369461131 0.0238862237424486 0.00192343422926376 0.00259078381824414 0.00239531795648696 0.00285517989638694;0.00302886588046874 0.00228215705149693 0.00277208832526675 0.00273231843184945 0.00197616745203963 0.00192343422926376 0.0238725555489493 0.0018587087759467 0.00267194317680252 0.00209338854665036;0.00206321234610104 0.00289909950671758 0.00226664222839809 0.00222700727716312 0.00217646574070374 0.00259078381824414 0.0018587087759467 0.023708786388759 0.00244555443586198 0.00209477395913072;0.0020647467945764 0.00277142572167747 0.00284763222926906 0.00250378620666403 0.00220891421639402 0.00239531795648696 0.00267194317680252 0.00244555443586198 0.024367947550719 0.00255205540701866;0.00293236841499077 0.00229374442533527 0.00233837463360484 0.00233444359217475 0.00291780539287877 0.00285517989638694 0.00209338854665036 0.00209477395913072 0.00255205540701866 0.0248824079179333]
intento: 132 tiempo: 0.032 [0.0220938248801358 0.00269464472450967 0.00218429894050741 0.00198133714936578 0.00226344148429773 0.00235729891223209 0.00254110614027532 0.0019308606045236 0.00186963208816303 0.0016801841907937;0.00269464472450967 0.0222937415746386 0.0021278953589632 0.00208013966865328 0.00274904513871919 0.00269949436652931 0.00249183930726883 0.0019575795542094 0.00229534024730292 0.00242616392043385;0.00218429894050741 0.0021278953589632 0.020739966194989 0.00175648536443343 0.00172366266983217 0.00194051790079673 0.00239894461779342 0.00204237384260354 0.00195533004691528 0.00187391898859039;0.00198133714936578 0.00208013966865328 0.00175648536443343 0.0220560832888476 0.00184909467084518 0.00246723423746208 0.00257475542237755 0.00205799611041493 0.00145978203160738 0.0021701458892993;0.00226344148429773 0.00274904513871919 0.00172366266983217 0.00184909467084518 0.0218676422135877 0.00172081285360596 0.00221595076627502 0.00203358567590792 0.00174469114574807 0.00194886847795396;0.00235729891223209 0.00269949436652931 0.00194051790079673 0.00246723423746208 0.00172081285360596 0.0220467301716325 0.00207955620377111 0.0022569450368672 0.00161619135447468 0.00158099048878087;0.00254110614027532 0.00249183930726883 0.00239894461779342 0.00257475542237755 0.00221595076627502 0.00207955620377111 0.0225304891430326 0.00189782565935084 0.00181697829990724 0.00259432837163579;0.0019308606045236 0.0019575795542094 0.00204237384260354 0.00205799611041493 0.00203358567590792 0.0022569450368672 0.00189782565935084 0.0210106893818651 0.00144447210877327 0.00204597110579179;0.00186963208816303 0.00229534024730292 0.00195533004691528 0.00145978203160738 0.00174469114574807 0.00161619135447468 0.00181697829990724 0.00144447210877327 0.0210106559207207 0.0017479294059647;0.0016801841907937 0.00242616392043385 0.00187391898859039 0.0021701458892993 0.00194886847795396 0.00158099048878087 0.00259432837163579 0.00204597110579179 0.0017479294059647 0.021653941884833]
