intento: 31 tiempo: 0.017 [0.0309776143476073 0.00366879364277548 0.00393000897074354 0.00351215386466968 0.00411215667981974 0.00316208341497895 0.00328188094763962;0.00366879364277548 0.0294283491949756 0.0030404376739567 0.00314150637428201 0.00326508104265675 0.00260383290762569 0.00399425627090834;0.00393000897074354 0.0030404376739567 0.0289407161897778 0.00289943571639715 0.0041983432799026 0.00259903928858613 0.00274704871102547;0.00351215386466968 0.00314150637428201 0.00289943571639715 0.0298842948533392 0.00230619055517378 0.00300746107126271 0.00431798484223748;0.00411215667981974 0.00326508104265675 0.0041983432799026 0.00230619055517378 0.0304125335071039 0.00249512748773388 0.00334300735092239;0.00316208341497895 0.00260383290762569 0.00259903928858613 0.00300746107126271 0.00249512748773388 0.0304500464455633 0.0033792829744039;0.00328188094763962 0.00399425627090834 0.00274704871102547 0.00431798484223748 0.00334300735092239 0.0033792829744039 0.0296771423857127]
intento: 32 tiempo: 0.016 [0.0304358141721329 0.00324597952650678 0.00429565246629819 0.00308762842174128 0.00405852129907999 0.00418836896474771 0.0031783383728966;0.00324597952650678 0.030135983900687 0.00392934559385964 0.00336477700504413 0.00408695774235632 0.00353069765038661 0.00348859424817088;0.00429565246629819 0.00392934559385964 0.0311983035542195 0.0038447492133962 0.00324827281903867 0.00371890789950554 0.00382839065326845;0.00308762842174128 0.00336477700504413 0.0038447492133962 0.0288453133885392 0.00359618741836549 0.00352664072690477 0.00363996577926639;0.00405852129907999 0.00408695774235632 0.00324827281903867 0.00359618741836549 0.0314726894808167 0.00336416498273788 0.00437500358299725;0.00418836896474771 0.00353069765038661 0.00371890789950554 0.00352664072690477 0.00336416498273788 0.0324196359837944 0.002822596255019;0.0031783383728966 0.00348859424817088 0.00382839065326845 0.00363996577926639 0.00437500358299725 0.002822596255019 0.0303208824954768]
intento: 33 tiempo: 0.018 [0.0296904776031238 0.00232636579543325 0.00256540096724878 0.00146654472256277 0.00227458853101156 0.00431227094334019 0.00349893155794312;0.00232636579543325 0.02927553590404 0.00426716424742533 0.00202060154495734 0.00260752413552277 0.00371168390499799 0.00241865718364289;0.00256540096724878 0.00426716424742533 0.0306491154552533 0.00373024903355267 0.00298451414170595 0.00413803775834846 0.00324242160327715;0.00146654472256277 0.00202060154495734 0.00373024903355267 0.0302310848337976 0.00265800776390785 0.00351095351851618 0.00238307636338903;0.00227458853101156 0.00260752413552277 0.00298451414170595 0.00265800776390785 0.028877153412574 0.00334017753967599 0.00374715227853444;0.00431227094334019 0.00371168390499799 0.00413803775834846 0.00351095351851618 0.00334017753967599 0.0301256453225428 0.00341298742256832;0.00349893155794312 0.00241865718364289 0.00324242160327715 0.00238307636338903 0.00374715227853444 0.00341298742256832 0.0295777095598636]
intento: 34 tiempo: 0.017 [0.0314824971674551 0.00370228315738034 0.00409002016021897 0.00468588675493999 0.00429545685250335 0.00507786538853323 0.0040996238161886;0.00370228315738034 0.0302630620941394 0.00364953015071657 0.00473701754539673 0.00437737699115643 0.00453862235889263 0.00476167414085511;0.00409002016021897 0.00364953015071657 0.0304723532465152 0.00354803524174725 0.00452980445582382 0.00391122539178651 0.00344620107540256;0.00468588675493999 0.00473701754539673 0.00354803524174725 0.0311751988120938 0.00403509513291918 0.00457937385602878 0.0054756092509572;0.00429545685250335 0.00437737699115643 0.00452980445582382 0.00403509513291918 0.0324542692445032 0.00550325017299927 0.00591042553946171;0.00507786538853323 0.00453862235889263 0.00391122539178651 0.00457937385602878 0.00550325017299927 0.0322754498680379 0.0056072094501671;0.0040996238161886 0.00476167414085511 0.00344620107540256 0.0054756092509572 0.00591042553946171 0.0056072094501671 0.0331577061316989]
intento: 35 tiempo: 0.019 [0.0293086928856083 0.00300546519240583 0.00355161494226272 0.00365078801418255 0.00406540038115996 0.00399054980080346 0.00370344946761203;0.00300546519240583 0.0304593641059955 0.00328254722769681 0.0038837469973391 0.0024288571945954 0.00348656489208801 0.00287980052119954;0.00355161494226272 0.00328254722769681 0.0314742318746628 0.00312077271162902 0.00373039054481873 0.00370120637836366 0.00304576539263597;0.00365078801418255 0.0038837469973391 0.00312077271162902 0.0289296059123987 0.00370869365679876 0.00312546398147247 0.00304619010152696;0.00406540038115996 0.0024288571945954 0.00373039054481873 0.00370869365679876 0.0310932318585332 0.00262201000495339 0.00310014294787044;0.00399054980080346 0.00348656489208801 0.00370120637836366 0.00312546398147247 0.00262201000495339 0.029830088859451 0.00418601932637968;0.00370344946761203 0.00287980052119954 0.00304576539263597 0.00304619010152696 0.00310014294787044 0.00418601932637968 0.0314562398247304]
intento: 36 tiempo: 0.018 [0.0291125864669107 0.00357816034385283 0.00296398446382693 0.00404831331500282 0.00346394455103574 0.00307058534790187 0.00329569398977722;0.00357816034385283 0.0304276062287955 0.00390515982598137 0.00384448230401768 0.00414763976495977 0.00341666605591272 0.0038898736646066;0.00296398446382693 0.00390515982598137 0.0283474300990774 0.00305664719720458 0.00228172286680019 0.00302822922334002 0.00285230310848989;0.00404831331500282 0.00384448230401768 0.00305664719720458 0.0299436563682722 0.00305224158325503 0.0031851544357128 0.00404972779082365;0.00346394455103574 0.00414763976495977 0.00228172286680019 0.00305224158325503 0.0312349719163292 0.00470179964464153 0.00357548619800094;0.00307058534790187 0.00341666605591272 0.00302822922334002 0.0031851544357128 0.00470179964464153 0.0302651827443519 0.00388258950409337;0.00329569398977722 0.0038898736646066 0.00285230310848989 0.00404972779082365 0.00357548619800094 0.00388258950409337 0.0301293544125966]
intento: 37 tiempo: 0.017 [0.0316310840125665 0.00489147928620238 0.00348855820193723 0.00372073631818655 0.00304883323374677 0.00299114659144319 0.00443905975935055;0.00489147928620238 0.0319507554749913 0.00514493280160022 0.00355542673096317 0.00469737465613658 0.00342260666971454 0.0043986424201775;0.00348855820193723 0.00514493280160022 0.0302156547962066 0.0041135932655148 0.0034676554029449 0.00341497513171141 0.00403997424329392;0.00372073631818655 0.00355542673096317 0.0041135932655148 0.0302105811095616 0.00266004332101938 0.0032907490293382 0.00360002491634034;0.00304883323374677 0.00469737465613658 0.0034676554029449 0.00266004332101938 0.0300643182776286 0.00289738553005928 0.00280215161994479;0.00299114659144319 0.00342260666971454 0.00341497513171141 0.0032907490293382 0.00289738553005928 0.0308558648472781 0.00380040052110436;0.00443905975935055 0.0043986424201775 0.00403997424329392 0.00360002491634034 0.00280215161994479 0.00380040052110436 0.0306130026703983]
intento: 38 tiempo: 0.019 [0.0305327332784174 0.0051122292511159 0.00333011423286094 0.00412067267995986 0.00485455518787219 0.00557577151074684 0.002673919684027;0.0051122292511159 0.0315013162168058 0.00388995145936376 0.00389090057452344 0.00523248226343942 0.00566511081756184 0.00303232710052757;0.00333011423286094 0.00388995145936376 0.0292242015688472 0.00343933624040135 0.00452060353385714 0.00451365598185521 0.00258856860015125;0.00412067267995986 0.00389090057452344 0.00343933624040135 0.0291466772269586 0.00424004578445335 0.00309459001114814 0.00260954668724308;0.00485455518787219 0.00523248226343942 0.00452060353385714 0.00424004578445335 0.0325179479135747 0.00502134311198679 0.00311938817013951;0.00557577151074684 0.00566511081756184 0.00451365598185521 0.00309459001114814 0.00502134311198679 0.0329450063400394 0.00469449259349804;0.002673919684027 0.00303232710052757 0.00258856860015125 0.00260954668724308 0.00311938817013951 0.00469449259349804 0.0291052132986551]
intento: 39 tiempo: 0.016 [0.0300032740616373 0.00396806266742474 0.00304439837057875 0.00308159481929555 0.0045038777029231 0.00243438650825891 0.00254847144367704;0.00396806266742474 0.0304336074136872 0.00417132534112068 0.00449105433475955 0.00428187702091407 0.00454507090882846 0.00377076758318239;0.00304439837057875 0.00417132534112068 0.03074361616926 0.00349331917895373 0.00281034285943635 0.0030848152282876 0.00281292449824167;0.00308159481929555 0.00449105433475955 0.00349331917895373 0.0297136732874357 0.00411119092253987 0.00378744280088657 0.00162889429287023;0.0045038777029231 0.00428187702091407 0.00281034285943635 0.00411119092253987 0.0305804043031753 0.00338919251358843 0.00346027823437408;0.00243438650825891 0.00454507090882846 0.0030848152282876 0.00378744280088657 0.00338919251358843 0.0296165927229062 0.00344805067722766;0.00254847144367704 0.00377076758318239 0.00281292449824167 0.00162889429287023 0.00346027823437408 0.00344805067722766 0.0297600801180488]
intento: 40 tiempo: 0.017 [0.0314847424153459 0.00338913950675285 0.00313508524545263 0.00361835200296261 0.00370745027723739 0.00336088084551058 0.00173706057189113;0.00338913950675285 0.0310238552524226 0.00271338143461352 0.00317057147842473 0.00293105376244978 0.00413561268581633 0.00388681269679674;0.00313508524545263 0.00271338143461352 0.0296291590630653 0.00206409457195672 0.00455986636408259 0.00349903125493244 0.00305511580286962;0.00361835200296261 0.00317057147842473 0.00206409457195672 0.029043528005317 0.00263509658163659 0.00249913379808864 0.00226062843212366;0.00370745027723739 0.00293105376244978 0.00455986636408259 0.00263509658163659 0.0306428214924805 0.00372881364723784 0.00392744520250744;0.00336088084551058 0.00413561268581633 0.00349903125493244 0.00249913379808864 0.00372881364723784 0.0283540497365479 0.00328082690860244;0.00173706057189113 0.00388681269679674 0.00305511580286962 0.00226062843212366 0.00392744520250744 0.00328082690860244 0.0305530534267607]
intento: 41 tiempo: 0.017 [0.0327244036561108 0.00399618549634167 0.0043243454741585 0.00612809752534959 0.00469243274118594 0.00565212125073835 0.00492899615978721;0.00399618549634167 0.0311209860499639 0.0046632776001896 0.00425827870313537 0.00424922285909357 0.00407984563797911 0.00477697792045061;0.0043243454741585 0.0046632776001896 0.0312179884780191 0.00424070725951853 0.00481453801256305 0.00503937297173812 0.00366980261959656;0.00612809752534959 0.00425827870313537 0.00424070725951853 0.0331819562204221 0.00542940877522826 0.00609958814287022 0.00457185993624289;0.00469243274118594 0.00424922285909357 0.00481453801256305 0.00542940877522826 0.0319334510046103 0.00425858836324747 0.00417787461132954;0.00565212125073835 0.00407984563797911 0.00503937297173812 0.00609958814287022 0.00425858836324747 0.0332908184954144 0.00507439523748608;0.00492899615978721 0.00477697792045061 0.00366980261959656 0.00457185993624289 0.00417787461132954 0.00507439523748608 0.0318652131693063]
intento: 42 tiempo: 0.017 [0.0295599182982393 0.00450213198068305 0.00451846184422488 0.00471302361495696 0.00352075904539255 0.00377747556812295 0.00328232540664497;0.00450213198068305 0.0305285263151273 0.00530546963956314 0.00407175193258386 0.00475213088162288 0.00403439402261785 0.0033373841604763;0.00451846184422488 0.00530546963956314 0.0308995339414672 0.00378008943295592 0.00378910317971249 0.00355154234215101 0.00288981240836186;0.00471302361495696 0.00407175193258386 0.00378008943295592 0.0298582550794943 0.00373649352617602 0.00382704408492791 0.0027560668175462;0.00352075904539255 0.00475213088162288 0.00378910317971249 0.00373649352617602 0.0317135470171272 0.00322947378382629 0.00310976878545045;0.00377747556812295 0.00403439402261785 0.00355154234215101 0.00382704408492791 0.00322947378382629 0.0289105981526253 0.00297828208048578;0.00328232540664497 0.0033373841604763 0.00288981240836186 0.0027560668175462 0.00310976878545045 0.00297828208048578 0.0291962245332974]
intento: 43 tiempo: 0.017 [0.0322991262687187 0.00520585561667302 0.00373793504405796 0.00435751431838094 0.00544203442928905 0.00456675637014999 0.00551983851203273;0.00520585561667302 0.0305869878566278 0.00409280953972855 0.0047651201213806 0.00447312057461366 0.00474041207394638 0.00392782735101057;0.00373793504405796 0.00409280953972855 0.0298940646818832 0.00417322331403794 0.00446136771007018 0.00376090914658164 0.00453206838529933;0.00435751431838094 0.0047651201213806 0.00417322331403794 0.0316496405852653 0.00549021339285278 0.00412906893382221 0.00357506680871164;0.00544203442928905 0.00447312057461366 0.00446136771007018 0.00549021339285278 0.0326858095661488 0.00600454524936945 0.0057442465872318;0.00456675637014999 0.00474041207394638 0.00376090914658164 0.00412906893382221 0.00600454524936945 0.0304419753458602 0.00514655404362143;0.00551983851203273 0.00392782735101057 0.00453206838529933 0.00357506680871164 0.0057442465872318 0.00514655404362143 0.0314026382081592]
intento: 44 tiempo: 0.016 [0.0323599967197699 0.00386471127706351 0.00362025505836918 0.00544698970498745 0.00451248229862942 0.00487552558222716 0.00489089655540403;0.00386471127706351 0.030300865211716 0.00400452103795412 0.00465464379950899 0.00390875671133943 0.00347874524807974 0.00352577910708417;0.00362025505836918 0.00400452103795412 0.0303638692977046 0.00476905818158882 0.00325720536369371 0.00380738585264016 0.00422031166961973;0.00544698970498745 0.00465464379950899 0.00476905818158882 0.0320596798400375 0.00531633736564 0.00584633007687191 0.00381292482951446;0.00451248229862942 0.00390875671133943 0.00325720536369371 0.00531633736564 0.030542635563008 0.00380231773953952 0.00473429120767986;0.00487552558222716 0.00347874524807974 0.00380738585264016 0.00584633007687191 0.00380231773953952 0.0321253082444326 0.00417691355882813;0.00489089655540403 0.00352577910708417 0.00422031166961973 0.00381292482951446 0.00473429120767986 0.00417691355882813 0.0306121857234665]
intento: 45 tiempo: 0.016 [0.0314725866942257 0.00441332655207216 0.00330906492372208 0.00312902026907521 0.00354781756225735 0.00349127532594829 0.00493526148228843;0.00441332655207216 0.0318715463930008 0.00269350696278685 0.00415482795690491 0.00471171523282763 0.00459085308043491 0.00493801055666394;0.00330906492372208 0.00269350696278685 0.0311046583326105 0.00375992449897004 0.00377615268785768 0.00456390470772299 0.00512813315316725;0.00312902026907521 0.00415482795690491 0.00375992449897004 0.0310685433106738 0.00347263752362314 0.00331577067154649 0.00461472039202386;0.00354781756225735 0.00471171523282763 0.00377615268785768 0.00347263752362314 0.0304632300660284 0.00419938448475151 0.00507256001869554;0.00349127532594829 0.00459085308043491 0.00456390470772299 0.00331577067154649 0.00419938448475151 0.0300001579543841 0.00480365086701582;0.00493526148228843 0.00493801055666394 0.00512813315316725 0.00461472039202386 0.00507256001869554 0.00480365086701582 0.0327650040614208]
intento: 46 tiempo: 0.016 [0.0300594132952221 0.00348113684498652 0.00298741263447612 0.00397495198379316 0.00456650427621969 0.0039016201186014 0.00370576165562288;0.00348113684498652 0.0293586483614932 0.00268936845565946 0.00421146554156923 0.00235948577536577 0.00292084207526109 0.00328526657816746;0.00298741263447612 0.00268936845565946 0.0277190073380367 0.00296833908309071 0.00305627052735461 0.00217970210258996 0.00309941796984421;0.00397495198379316 0.00421146554156923 0.00296833908309071 0.0301716786649438 0.00432940558282319 0.00307333464918301 0.0044118914843669;0.00456650427621969 0.00235948577536577 0.00305627052735461 0.00432940558282319 0.0299819662821793 0.00436170408742064 0.00444630582098612;0.0039016201186014 0.00292084207526109 0.00217970210258996 0.00307333464918301 0.00436170408742064 0.0292578022361354 0.00378525981634215;0.00370576165562288 0.00328526657816746 0.00309941796984421 0.0044118914843669 0.00444630582098612 0.00378525981634215 0.0318230308081006]
intento: 47 tiempo: 0.017 [0.0298021489668181 0.00285971979201894 0.00385007148100799 0.00403164130077614 0.00481043854472456 0.00368851153825456 0.00376792588384415;0.00285971979201894 0.0290750004556568 0.00334513189451476 0.00266715658848994 0.00404629889345096 0.00307225851024342 0.00316753319920372;0.00385007148100799 0.00334513189451476 0.0301451402033123 0.0041315828753543 0.00404296367512213 0.00348325377250606 0.0043377792071202;0.00403164130077614 0.00266715658848994 0.0041315828753543 0.0314611875759183 0.00395280236848998 0.00318964443944463 0.00492271135308863;0.00481043854472456 0.00404629889345096 0.00404296367512213 0.00395280236848998 0.0304929343118041 0.00313785797497699 0.00354275956331448;0.00368851153825456 0.00307225851024342 0.00348325377250606 0.00318964443944463 0.00313785797497699 0.0317493188341119 0.00255770973433968;0.00376792588384415 0.00316753319920372 0.0043377792071202 0.00492271135308863 0.00354275956331448 0.00255770973433968 0.0320448612011614]
intento: 48 tiempo: 0.016 [0.0298778208127285 0.00337792013135566 0.00324316828519566 0.00348583600444258 0.00245571667472047 0.0042221514154909 0.00341513929859773;0.00337792013135566 0.0317044796572901 0.00518234869233613 0.00523009132879052 0.00464640693504131 0.0053198272832181 0.00547107447807081;0.00324316828519566 0.00518234869233613 0.0300968855000902 0.00429884893464165 0.00465434252896697 0.00542722289948333 0.00392993570865587;0.00348583600444258 0.00523009132879052 0.00429884893464165 0.0309059763585053 0.0037564498084691 0.00503527735203988 0.00507102355438924;0.00245571667472047 0.00464640693504131 0.00465434252896697 0.0037564498084691 0.030989556233505 0.00557773325487384 0.0048938770876977;0.0042221514154909 0.0053198272832181 0.00542722289948333 0.00503527735203988 0.00557773325487384 0.0337597279495492 0.00601378668580518;0.00341513929859773 0.00547107447807081 0.00392993570865587 0.00507102355438924 0.0048938770876977 0.00601378668580518 0.031594727920401]
intento: 49 tiempo: 0.016 [0.0326844794436428 0.00513990950525442 0.00582158543525893 0.00566687256268766 0.00378686866074141 0.00367054172202877 0.00307967856527097;0.00513990950525442 0.0299474519229459 0.0043462992959051 0.00489851445078281 0.00369503108157653 0.0032357950052539 0.00301324814247908;0.00582158543525893 0.0043462992959051 0.0313636567381077 0.00492731073977611 0.00397245991982406 0.0042851234894327 0.00337137681921325;0.00566687256268766 0.00489851445078281 0.00492731073977611 0.0316227131419134 0.00416455614346394 0.00325289578346758 0.0028770716012687;0.00378686866074141 0.00369503108157653 0.00397245991982406 0.00416455614346394 0.0314329114891156 0.00456574862346555 0.00314442506637355;0.00367054172202877 0.0032357950052539 0.0042851234894327 0.00325289578346758 0.00456574862346555 0.029933931583558 0.00304996506198062;0.00307967856527097 0.00301324814247908 0.00337137681921325 0.0028770716012687 0.00314442506637355 0.00304996506198062 0.0282442277059539]
intento: 50 tiempo: 0.017 [0.0304724835372724 0.00306812171366869 0.00439973315046981 0.00410596146484147 0.0032971817271297 0.00376444993657523 0.00443212563530348;0.00306812171366869 0.0310074940135847 0.00423328439213204 0.00530015298347689 0.00411815958949586 0.00366819888529761 0.00375022661355101;0.00439973315046981 0.00423328439213204 0.029759124601535 0.0045891956780169 0.00351781185615602 0.00441044352659597 0.0035207489956722;0.00410596146484147 0.00530015298347689 0.0045891956780169 0.0322244740925893 0.00530535485748507 0.00584849718713161 0.00447159099403361;0.0032971817271297 0.00411815958949586 0.00351781185615602 0.00530535485748507 0.0311409792473723 0.00439104009371144 0.00313145390528797;0.00376444993657523 0.00366819888529761 0.00441044352659597 0.00584849718713161 0.00439104009371144 0.0310322988399236 0.00482285348825085;0.00443212563530348 0.00375022661355101 0.0035207489956722 0.00447159099403361 0.00313145390528797 0.00482285348825085 0.0302309605465425]
intento: 51 tiempo: 0.017 [0.0293287732248521 0.00361968799999141 0.00281457678070832 0.00359127686669961 0.00412400104487299 0.00357835378886379 0.00293920982542732;0.00361968799999141 0.0315712043745233 0.00326642504840451 0.00371680487978867 0.00346346961331555 0.00336316772097036 0.00263419268903244;0.00281457678070832 0.00326642504840451 0.0292976487376456 0.00288062787234803 0.00346722065297089 0.00315347093551689 0.0025389158570055;0.00359127686669961 0.00371680487978867 0.00288062787234803 0.0294445501636942 0.00426730672487962 0.00371963168258546 0.00336371786992178;0.00412400104487299 0.00346346961331555 0.00346722065297089 0.00426730672487962 0.0304815042288483 0.00373621639095028 0.00397248395827905;0.00357835378886379 0.00336316772097036 0.00315347093551689 0.00371963168258546 0.00373621639095028 0.0300630334699165 0.00439355813648442;0.00293920982542732 0.00263419268903244 0.0025389158570055 0.00336371786992178 0.00397248395827905 0.00439355813648442 0.0304653793796166]
intento: 52 tiempo: 0.017 [0.0323767912541752 0.00429554816943942 0.00322801345938985 0.00547052234201376 0.00360281377666686 0.00550839664702357 0.00371249823354728;0.00429554816943942 0.0314349673942496 0.00306713794543885 0.00227221826409424 0.00266628774001051 0.00453555625190312 0.00340429195982912;0.00322801345938985 0.00306713794543885 0.0298923082212115 0.0028893271058116 0.00279388761275157 0.00313146368616523 0.00311619897471152;0.00547052234201376 0.00227221826409424 0.0028893271058116 0.0319809575969013 0.00378911442501844 0.0043849751276416 0.0048242987343944;0.00360281377666686 0.00266628774001051 0.00279388761275157 0.00378911442501844 0.0299531086222477 0.00341196427568498 0.00401931446990164;0.00550839664702357 0.00453555625190312 0.00313146368616523 0.0043849751276416 0.00341196427568498 0.0313148581108918 0.00298152877840637;0.00371249823354728 0.00340429195982912 0.00311619897471152 0.0048242987343944 0.00401931446990164 0.00298152877840637 0.0307096861919117]
intento: 53 tiempo: 0.018 [0.028628300532224 0.00415509572890526 0.00318059760654925 0.00364577754445449 0.00319526183710006 0.00331914185263802 0.00465677848441723;0.00415509572890526 0.0317961194843476 0.00500615499960995 0.00371146332776168 0.0043494122861199 0.00367879614719389 0.00530282964257912;0.00318059760654925 0.00500615499960995 0.0329439411764929 0.00423588569393685 0.00550027394272768 0.00422310033417276 0.00572496999221152;0.00364577754445449 0.00371146332776168 0.00423588569393685 0.0298046932858176 0.00431919941748113 0.00429077643798008 0.00358299240602736;0.00319526183710006 0.0043494122861199 0.00550027394272768 0.00431919941748113 0.0307005754352293 0.0052897498302058 0.00438334850186219;0.00331914185263802 0.00367879614719389 0.00422310033417276 0.00429077643798008 0.0052897498302058 0.0312582164366139 0.00379659392269455;0.00465677848441723 0.00530282964257912 0.00572496999221152 0.00358299240602736 0.00438334850186219 0.00379659392269455 0.031432145567705]
intento: 54 tiempo: 0.017 [0.0294607252228647 0.00359337480318631 0.00274473325220037 0.00325329182038797 0.00411448593451092 0.00340079652653795 0.00374520512202644;0.00359337480318631 0.0317848367723633 0.00347200955537947 0.00457987167081715 0.00375505015128446 0.00470959312517672 0.00344288467231697;0.00274473325220037 0.00347200955537947 0.0287805729106633 0.00376050176605998 0.00376048341104296 0.00324532202057249 0.00316135006347886;0.00325329182038797 0.00457987167081715 0.00376050176605998 0.031581048005155 0.00446607138439094 0.00485676749504182 0.00333523310139103;0.00411448593451092 0.00375505015128446 0.00376048341104296 0.00446607138439094 0.0299596789520785 0.00265780064143466 0.00294327221936482;0.00340079652653795 0.00470959312517672 0.00324532202057249 0.00485676749504182 0.00265780064143466 0.0299701465499077 0.00244351441540519;0.00374520512202644 0.00344288467231697 0.00316135006347886 0.00333523310139103 0.00294327221936482 0.00244351441540519 0.0285985877950234]
intento: 55 tiempo: 0.016 [0.0295512789083747 0.00357117210182986 0.00272685788063074 0.00489491977767033 0.00402266255227881 0.00297388882868979 0.00266481927470823;0.00357117210182986 0.031666582326857 0.004147788780801 0.003536737686708 0.00308002089830264 0.00250632002725242 0.00315751182678911;0.00272685788063074 0.004147788780801 0.0293492011711591 0.00513459577394312 0.00284210783963577 0.00294627288845742 0.00361812379710655;0.00489491977767033 0.003536737686708 0.00513459577394312 0.0322905237612445 0.00318666231078505 0.00452507577775523 0.0036565931758049;0.00402266255227881 0.00308002089830264 0.00284210783963577 0.00318666231078505 0.0302837849898716 0.0027340236579106 0.00298128741446828;0.00297388882868979 0.00250632002725242 0.00294627288845742 0.00452507577775523 0.0027340236579106 0.0302707154970497 0.00380368038605377;0.00266481927470823 0.00315751182678911 0.00361812379710655 0.0036565931758049 0.00298128741446828 0.00380368038605377 0.0303777136140074]
intento: 56 tiempo: 0.016 [0.0327517060778095 0.00649277927548559 0.00415467008212395 0.00590254469449915 0.00376043069920936 0.0049062482760034 0.00382747815420217;0.00649277927548559 0.0334415682142847 0.00400057246850152 0.00501525840388547 0.0044720022341217 0.00353056602315569 0.00435587137676686;0.00415467008212395 0.00400057246850152 0.0293293978907855 0.00339678379659021 0.00274285237900272 0.0051237215222646 0.00316747762309416;0.00590254469449915 0.00501525840388547 0.00339678379659021 0.0327183024607568 0.0037672238624106 0.00512800184020675 0.00443665325474161;0.00376043069920936 0.0044720022341217 0.00274285237900272 0.0037672238624106 0.0312637265824164 0.00321595818869012 0.00356408906764593;0.0049062482760034 0.00353056602315569 0.0051237215222646 0.00512800184020675 0.00321595818869012 0.0319290425314269 0.00476779483479423;0.00382747815420217 0.00435587137676686 0.00316747762309416 0.00443665325474161 0.00356408906764593 0.00476779483479423 0.0313350907306743]
intento: 57 tiempo: 0.016 [0.0313989371985503 0.00252784857221331 0.00304482547035485 0.00328738436212702 0.00404180664252744 0.00406048820858188 0.0038658471199974;0.00252784857221331 0.0292450711265327 0.00343712970893167 0.00268598518168593 0.00379805878724402 0.0041337381336255 0.00312116919747634;0.00304482547035485 0.00343712970893167 0.0284720723707359 0.00193644514986848 0.0036349577977359 0.00250035880029991 0.00269357117465674;0.00328738436212702 0.00268598518168593 0.00193644514986848 0.0294646767724599 0.0022438523938169 0.00282242915713827 0.0019894769437754;0.00404180664252744 0.00379805878724402 0.0036349577977359 0.0022438523938169 0.0293430175860086 0.00348165248833461 0.0038613114312102;0.00406048820858188 0.0041337381336255 0.00250035880029991 0.00282242915713827 0.00348165248833461 0.0306275109236107 0.00415570875988553;0.0038658471199974 0.00312116919747634 0.00269357117465674 0.0019894769437754 0.0038613114312102 0.00415570875988553 0.030783759011718]
intento: 58 tiempo: 0.017 [0.0294130531374758 0.0028781179751779 0.0039574345340588 0.00426941557427891 0.00504858065216762 0.00397252023752143 0.00369162877406868;0.0028781179751779 0.0321915438525559 0.00446231697690301 0.00520162852295188 0.00437260761413353 0.00482977245555341 0.0050132138782002;0.0039574345340588 0.00446231697690301 0.0315102287897741 0.00411205002624768 0.0052586322064431 0.00475060027950449 0.00388752889525367;0.00426941557427891 0.00520162852295188 0.00411205002624768 0.031170572237873 0.0059975115268679 0.00583479959490362 0.00383552155015623;0.00504858065216762 0.00437260761413353 0.0052586322064431 0.0059975115268679 0.0339309449544464 0.00490371341754317 0.00380820957908695;0.00397252023752143 0.00482977245555341 0.00475060027950449 0.00583479959490362 0.00490371341754317 0.031907321037564 0.00450163032997053;0.00369162877406868 0.0050132138782002 0.00388752889525367 0.00383552155015623 0.00380820957908695 0.00450163032997053 0.0301224838845017]
intento: 59 tiempo: 0.018 [0.0306944384333704 0.00325616715142095 0.00340711778829616 0.00296816219364506 0.00408763531319471 0.0027406738064836 0.00351861155252003;0.00325616715142095 0.029076662878969 0.0039647198401676 0.00337951465282287 0.00403751100897099 0.00354123555848146 0.00344708564120815;0.00340711778829616 0.0039647198401676 0.0291718576099483 0.00327233361737967 0.00433456165485393 0.00239254825928684 0.00246354197478578;0.00296816219364506 0.00337951465282287 0.00327233361737967 0.0313692953375978 0.00473341473271877 0.00316091275241574 0.00469685671326073;0.00408763531319471 0.00403751100897099 0.00433456165485393 0.00473341473271877 0.0308741144266322 0.00528443489126654 0.00541594260304192;0.0027406738064836 0.00354123555848146 0.00239254825928684 0.00316091275241574 0.00528443489126654 0.03181330412456 0.00427958756251946;0.00351861155252003 0.00344708564120815 0.00246354197478578 0.00469685671326073 0.00541594260304192 0.00427958756251946 0.0306723756893673]
intento: 60 tiempo: 0.017 [0.0299491032602711 0.00418580828026782 0.00325832688880294 0.00379872224229573 0.0041412079038417 0.00366702419469816 0.00348750627143393;0.00418580828026782 0.0304912904641266 0.00243717759517892 0.00296526948550078 0.00326356687688267 0.00307459834857026 0.00329284250241943;0.00325832688880294 0.00243717759517892 0.0310273661798144 0.00261214638439119 0.00339873640817667 0.00289558897143751 0.00344036370205536;0.00379872224229573 0.00296526948550078 0.00261214638439119 0.0296380299841343 0.00334165119485968 0.00231494183362477 0.00352302260776422;0.0041412079038417 0.00326356687688267 0.00339873640817667 0.00334165119485968 0.0303581514463846 0.00353352504744554 0.00270233969133;0.00366702419469816 0.00307459834857026 0.00289558897143751 0.00231494183362477 0.00353352504744554 0.0285772923593323 0.00288946769007263;0.00348750627143393 0.00329284250241943 0.00344036370205536 0.00352302260776422 0.00270233969133 0.00288946769007263 0.0300520969777198]
